sid,province,city,lon,lat,code
53956,山西,万荣,110.83333333333331,35.400000000000006,lSPZr
53957,山西,河津,110.71666666666668,35.61666666666666,oblOm
53958,山西,临猗,110.78333333333332,35.16666666666667,hGfmL
53959,山西,运城,111.06666666666668,35.11666666666667,AupnI
53961,山西,曲沃,111.48333333333336,35.65,OYMED
53962,山西,翼城,111.7,35.73333333333333,VXrqE
53963,山西,侯马,111.36666666666666,35.65,ZGhqJ
53964,山西,新绛,111.21666666666664,35.61666666666666,wHrOw
53965,山西,绛县,111.56666666666668,35.51666666666667,JpoNT
53966,山西,浮山,111.83333333333331,35.98333333333334,MYXsS
53967,山西,闻喜,111.2,35.333333333333336,lWKfw
53968,山西,垣曲,111.66666666666669,35.28333333333334,HbPQe
53970,山西,沁水,112.2,35.7,hvopq
53972,河南,沁阳,112.9,35.050000000000004,OAiAk
53973,山西,高平,112.95,35.766666666666666,RJOci
53974,河南,淇县,114.23333333333332,35.61666666666666,TbHws
53975,山西,阳城,112.4,35.483333333333334,twIgf
53976,山西,晋城,112.86666666666666,35.49999999999999,VKljS
53978,河南,济源,112.63333333333333,35.08333333333333,TJdvk
53979,河南,博爱,113.08333333333331,35.150000000000006,DInuO
53980,河北,肥乡,114.8,36.55,JnWfX
53981,山西,陵川,113.26666666666668,35.78333333333333,EeGzR
53982,河南,焦作,113.26666666666668,35.233333333333334,ubXHV
53983,河南,封丘,114.41666666666669,35.03333333333334,OdLdM
53984,河南,修武,113.46666666666668,35.233333333333334,zOAjR
53985,河南,辉县,113.81666666666666,35.49999999999999,cXwCS
53986,河南,新乡,113.88333333333334,35.31666666666666,VLpOH
53987,河南,武陟,113.35,35.1,koXUe
53988,河南,获嘉,113.66666666666669,35.26666666666666,ipyYK
53989,河南,原阳,113.98333333333332,35.08333333333333,ccwBF
53991,河南,汤阴,114.33333333333334,35.916666666666664,mBYhC
53992,河南,浚县,114.51666666666668,35.65,mlucC
53993,河南,内黄,114.91666666666666,35.93333333333334,XHxri
53994,河南,卫辉,114.06666666666668,35.383333333333326,JrcpD
53995,河南,滑县,114.5,35.55,RMGln
53996,河北,成安,114.65,36.45,HMSVy
53997,河南,延津,114.18333333333334,35.150000000000006,sthkk
53998,河南,长垣,114.65,35.2,tvhjZ
54024,内蒙古,富河,119.3,44.45,icsSH
54027,内蒙古,巴林左旗,119.4,43.98333333333334,ekOdZ
54031,内蒙古,高力板,121.81666666666666,44.9,KgMGe
54039,内蒙古,舍伯吐,122.01666666666668,44.03333333333334,EMAsi
54041,吉林,通榆,123.06666666666668,44.8,cdzFO
54047,内蒙古,科左中旗,123.28333333333332,44.13333333333333,ZBZEe
54049,吉林,长岭,123.96666666666668,44.25,oLJTA
54063,吉林,扶余,126.0,44.96666666666666,PHfqQ
54064,吉林,农安,125.15,44.383333333333326,wTAnf
54065,吉林,德惠,125.65,44.53333333333333,biKXr
54069,吉林,九台,125.8,44.11666666666667,NSawy
54072,吉林,榆树,126.51666666666668,44.85,pOntg
54076,吉林,舒兰,126.93333333333334,44.383333333333326,vGcsn
54080,黑龙江,五常,127.15,44.9,wDTbt
54092,黑龙江,海林,129.4,44.6,mbyFX
54093,黑龙江,穆棱,130.55,44.93333333333334,ztosr
54094,黑龙江,牡丹江,129.66666666666669,44.49999999999999,WhkSY
54096,黑龙江,绥芬河,131.16666666666666,44.383333333333326,PtgOS
54098,黑龙江,宁安,129.46666666666667,44.333333333333336,ieErV
54099,黑龙江,东宁,131.13333333333335,44.08333333333333,tALrP
54102,内蒙古,锡林浩特,116.11666666666666,43.95,ipFRY
54113,内蒙古,巴林右旗,118.65,43.53333333333333,tUiFh
54117,内蒙古,克什克腾旗,117.53333333333332,43.25,bZqhw
54122,内蒙古,阿鲁科尔沁旗,120.03333333333332,43.866666666666674,FQZtL
54132,内蒙古,青龙山,121.06666666666668,42.400000000000006,dKioY
54134,内蒙古,开鲁,121.28333333333332,43.6,EXBSC
54135,内蒙古,通辽,122.26666666666668,43.6,LUAqU
54142,吉林,双辽,123.53333333333332,43.49999999999999,ZAyGR
54154,吉林,梨树,124.3,43.35,rtLqz
54157,吉林,四平,124.38333333333334,43.11666666666667,UIlgs
54161,吉林,长春,125.21666666666664,43.9,mxFBj
54164,吉林,伊通,125.28333333333332,43.35,HHeks
54165,吉林,双阳,125.63333333333333,43.55,DPsgS
54171,吉林,永吉,126.51666666666668,43.7,ysQUB
54172,吉林,吉林城郊,126.53333333333332,43.866666666666674,bQxQX
54181,吉林,蛟河,127.33333333333334,43.7,BneiY
54186,吉林,敦化,128.20000000000002,43.36666666666667,ZgUQB
54187,吉林,安图,128.91666666666669,43.11666666666667,sKOvI
54195,吉林,汪清,129.78333333333333,43.3,DuMLb
54204,内蒙古,正镶白旗,115.0,42.3,LxGsx
54205,内蒙古,正蓝旗,116.0,42.23333333333333,cxbVU
54213,内蒙古,翁牛特旗,119.01666666666668,42.93333333333334,GVRzp
54214,内蒙古,岗子,118.41666666666669,42.583333333333336,pGWDF
54218,内蒙古,赤峰,118.83333333333331,42.3,yiSxk
54225,内蒙古,敖汉旗,119.95,42.3,luTCQ
54226,内蒙古,宝国吐,120.7,42.333333333333336,QUgIO
54231,内蒙古,科左后旗,122.36666666666666,42.91666666666666,dYsXY
54236,辽宁,彰武,122.55,42.383333333333326,NfXsS
54243,辽宁,昌图,124.1,42.78333333333333,BZlSQ
54244,辽宁,康平,123.35,42.73333333333333,BNXKe
54245,辽宁,法库,123.4,42.49999999999999,qNemb
54249,辽宁,铁岭,123.86666666666666,42.3,WDQHL
54252,辽宁,西丰,124.73333333333332,42.73333333333333,arJtC
54254,辽宁,开原,124.05,42.53333333333333,TlVpC
54259,辽宁,清原,124.86666666666666,42.06666666666666,TAkZv
54260,吉林,辽源,125.08333333333331,42.91666666666666,pSYcD
54261,吉林,东丰,125.46666666666668,42.66666666666666,yGbVo
54263,吉林,磐石,126.08333333333331,42.96666666666666,vIHTg
54266,吉林,梅河口,125.63333333333333,42.53333333333333,aEizR
54267,吉林,柳河,125.73333333333332,42.25,nBBbT
54273,吉林,桦甸,126.75,42.98333333333334,Eanln
54274,吉林,辉南,125.98333333333332,42.68333333333333,pzlTe
54276,吉林,靖宇,126.8,42.400000000000006,MZJvo
54284,吉林,东岗,127.5,42.150000000000006,VVKCO
54285,吉林,二道,128.11666666666665,42.400000000000006,jeQFa
54286,吉林,和龙,129.0,42.53333333333333,VEYqP
54290,吉林,龙井,129.4,42.766666666666666,YIufU
54291,吉林,珲春,130.2833333333333,42.9,svLkX
54292,吉林,延吉,129.50000000000003,42.866666666666674,SgNIn
54293,吉林,图们,129.83333333333334,42.95,hulhW
54301,河北,沽源,115.65,41.66666666666666,bsXrE
54304,河北,崇礼,115.26666666666668,40.95,pOnxu
54305,内蒙古,太仆寺旗,115.26666666666668,41.88333333333333,ckJon
54308,河北,丰宁,116.63333333333333,41.2,MnxTS
54311,河北,围场,117.76666666666664,41.96666666666666,hbBle
54313,内蒙古,喀喇沁旗,118.7,41.93333333333334,FDRnn
54316,内蒙古,八里罕,118.75,41.51666666666667,ATOFT
54318,河北,隆化,117.73333333333332,41.31666666666666,KkHVu
54319,河北,平泉,118.66666666666669,41.0,rhIky
54323,辽宁,北票,120.78333333333332,41.81666666666667,UkMeR
54324,辽宁,朝阳,120.43333333333334,41.55,SSCPq
54433,北京,朝阳,116.5,39.95,MjXfi
54327,辽宁,凌源,119.38333333333334,41.25,fSStg
54328,辽宁,喀左,119.76666666666664,41.11666666666667,syxYZ
54332,辽宁,辽中,122.7,41.51666666666667,cssdK
54333,辽宁,新民,122.85,41.96666666666666,eIJxg
54336,辽宁,台安,122.43333333333334,41.41666666666666,pLCPo
54338,辽宁,盘山,122.03333333333332,41.26666666666666,cXRsH
54339,辽宁,鞍山,123.0,41.08333333333333,TopGN
54342,辽宁,沈阳,123.51666666666668,41.73333333333333,xasvS
54345,辽宁,辽阳县,123.06666666666668,41.2,UGdju
54346,辽宁,本溪,123.78333333333332,41.3,fZXDt
54347,辽宁,辽阳,123.18333333333334,41.25,kgqfX
54348,辽宁,灯塔,123.36666666666666,41.41666666666666,rtLUT
54353,辽宁,新宾,125.03333333333332,41.71666666666667,CDFHM
54362,吉林,通化县,125.73333333333332,41.66666666666666,bVSUm
54363,吉林,通化,125.9,41.68333333333333,LaBrf
54371,吉林,白山,126.43333333333334,41.93333333333334,nFNOH
54374,吉林,临江,126.88333333333334,41.8,YSNnc
54377,吉林,集安,126.21666666666664,41.150000000000006,qTfcE
54386,吉林,长白,128.18333333333337,41.41666666666666,rZsMv
54398,北京,顺义,116.61666666666667,40.13333333333333,MKoqG
54399,北京,海淀,116.28333333333332,39.98333333333334,fElIR
54401,河北,张家口,114.91666666666666,40.766666666666666,AXmqR
54404,河北,赤城,115.83333333333331,40.88333333333333,yeGWo
54405,河北,怀来,115.5,40.41666666666666,TNNEz
54406,北京,延庆,115.96666666666668,40.45,FzrMk
54408,河北,涿鹿,115.21666666666664,40.383333333333326,oqgGH
54416,北京,密云,116.86666666666666,40.383333333333326,SlmGF
54419,北京,怀柔,116.63333333333333,40.36666666666667,zWIHa
54420,河北,滦平,117.33333333333334,40.93333333333334,gPeaq
54423,河北,承德,117.91666666666666,40.96666666666666,oWYwK
54424,北京,平谷,117.11666666666666,40.16666666666667,WKTDr
54425,河北,兴隆,117.46666666666668,40.400000000000006,qWokG
54428,天津,蓟州,117.45,40.05,eiGrT
54429,河北,遵化,117.95,40.2,Bcxig
54430,河北,承德县,118.21666666666664,40.78333333333333,WYnNt
54431,北京,通州,116.75,39.85,UXDVf
58268,江苏,通州,121.08333333333331,32.1,EvnXS
54432,河北,宽城,118.46666666666668,40.61666666666666,aQZks
54434,河北,迁西,118.33333333333334,40.16666666666667,qvzeN
54436,河北,青龙,118.95,40.41666666666666,DlwUH
54437,河北,滦南,118.61666666666667,39.49999999999999,RlsNU
54438,河北,卢龙,118.88333333333334,39.88333333333333,uszcX
54439,河北,迁安,118.71666666666668,40.016666666666666,qUXcf
54449,河北,秦皇岛,119.51666666666668,39.85,SBrmr
54452,辽宁,建昌,119.8,40.8,gkBIR
54453,辽宁,连山区,120.96666666666668,40.866666666666674,Qiolo
54454,辽宁,绥中,120.3,40.333333333333336,YFjmk
54455,辽宁,兴城,120.65,40.61666666666666,YItXH
54470,辽宁,大洼,122.05,41.016666666666666,bHIoG
54471,辽宁,营口,122.16666666666666,40.66666666666666,veIOe
54474,辽宁,盖州,122.35,40.41666666666666,iTeZl
54475,辽宁,大石桥,122.45,40.56666666666667,oCPAd
54476,辽宁,熊岳,122.15,40.18333333333333,ntTRe
54486,辽宁,岫岩,123.28333333333332,40.333333333333336,FzPMK
54493,辽宁,宽甸,124.78333333333332,40.71666666666667,NevSD
54494,辽宁,凤城,124.05,40.46666666666667,ORxzx
54497,辽宁,丹东,124.33333333333334,40.03333333333334,DlvsN
54499,北京,昌平,116.21666666666664,40.21666666666667,niStC
54502,河北,涿州,116.03333333333332,39.48333333333333,BGCup
54503,河北,容城,115.81666666666666,39.06666666666666,iqimR
54505,北京,门头沟,116.15,39.88333333333333,MNFUM
54506,河北,高碑店,115.95,39.31666666666666,nSuxQ
54507,河北,易县,115.51666666666668,39.333333333333336,mnilQ
54510,河北,大厂,116.95,39.91666666666666,VzbqG
54511,北京,北京,116.46666666666668,39.8,Wqsps
54512,河北,固安,116.28333333333332,39.41666666666666,RSzaV
54513,北京,石景山,116.2,39.95,TKDWT
54514,北京,丰台,116.25,39.866666666666674,WgwUa
54515,河北,廊坊,116.7,39.49999999999999,gXmTp
54518,河北,霸州,116.4,39.16666666666667,kgrJx
54519,河北,永清,116.48333333333336,39.3,DaCoA
54520,河北,三河,117.08333333333331,39.96666666666666,qSdEK
54521,河北,香河,116.98333333333332,39.7,xWfUk
54522,河北,玉田,117.73333333333332,39.88333333333333,SHtYc
54523,天津,武清,117.06666666666668,39.43333333333333,AAHhS
54525,天津,宝坻,117.28333333333332,39.73333333333333,gxHKu
54526,天津,东丽,117.33333333333334,39.08333333333333,GiGuJ
54527,天津,西青,117.05,39.08333333333333,rerpc
54528,天津,北辰,117.13333333333333,39.23333333333333,FeuUa
54529,天津,宁河,117.81666666666666,39.35,mfQUa
54532,河北,丰润,118.08333333333331,39.8,Aaghn
54533,河北,丰南,118.1,39.583333333333336,dLkgL
54534,河北,唐山,118.1,39.65,aCRJR
54535,河北,曹妃甸,118.46666666666668,39.28333333333334,wrjjn
54539,河北,乐亭,118.88333333333334,39.43333333333333,BygfA
54541,河北,抚宁,119.23333333333332,39.9,TAGXi
54563,辽宁,瓦房店,122.01666666666668,39.63333333333334,IxHPA
54568,辽宁,金州,121.75,39.06666666666666,ztLuW
54569,辽宁,普兰店,121.95,39.41666666666666,PPJcn
54579,辽宁,长海,122.58333333333331,39.26666666666666,KKlGS
54584,辽宁,庄河,122.95,39.71666666666667,RByQD
54590,辽宁,东港,124.15,39.91666666666666,TDsJF
54594,北京,大兴,116.35,39.71666666666667,iEilj
54596,北京,房山,116.2,39.766666666666666,sNifH
54601,河北,徐水,115.65,38.98333333333334,VNsra
54602,河北,保定,115.48333333333336,38.73333333333333,FaykR
54603,河北,高阳,115.76666666666664,38.71666666666667,QIPjL
54604,河北,安国,115.33333333333334,38.41666666666666,vceHS
54605,河北,安新,115.93333333333334,38.93333333333334,UujiJ
54606,河北,饶阳,115.75,38.21666666666667,VyOJb
54607,河北,望都,115.11666666666666,38.7,uvaeY
54608,河北,深州,115.55,38.0,upNrO
54609,河北,安平,115.58333333333331,38.23333333333333,yeGPa
54610,河北,任丘,116.1,38.73333333333333,nBdMW
54611,河北,满城,115.31666666666666,38.93333333333334,zHLty
54612,河北,文安,116.45,38.85,TKCta
54613,河北,大城,116.61666666666667,38.7,qitbz
54614,河北,河间,116.05,38.41666666666666,pWduF
54615,河北,青县,116.85,38.583333333333336,tspDy
54616,河北,沧州,116.85,38.35,mHkdW
54617,河北,献县,116.16666666666666,38.2,KCdLb
54618,河北,泊头,116.55,38.08333333333333,pSXjM
54619,天津,静海,116.91666666666666,38.91666666666666,RvNCI
54620,河北,蠡县,115.56666666666668,38.48333333333333,yYUQU
54621,河北,深泽,115.18333333333334,38.18333333333333,vGtXb
54622,天津,津南,117.36666666666666,38.98333333333334,luSKF
54623,天津,塘沽,117.71666666666668,39.05,KKlDi
54626,河北,肃宁,115.81666666666666,38.41666666666666,gZrxg
54627,河北,盐山,117.23333333333332,38.03333333333334,lqiAy
54628,河北,海兴,117.48333333333336,38.150000000000006,kqMHD
54631,河北,广宗,115.15,37.06666666666666,mKRmY
54632,河北,平乡,115.03333333333332,37.06666666666666,cOXrB
54633,河北,新河,115.26666666666668,37.49999999999999,YGLDG
54636,河北,雄县,116.11666666666666,39.016666666666666,FTACx
54640,河北,鸡泽,114.86666666666666,36.91666666666666,AGkyS
54644,河北,孟村,117.11666666666666,38.05,gKfij
54662,辽宁,大连,121.63333333333333,38.9,nGPyb
54700,河北,武强,115.93333333333334,38.03333333333334,KZDpU
54701,河北,辛集,115.2,37.93333333333334,HdwIC
54702,河北,衡水,115.7,37.73333333333333,Jiheq
54703,河北,武邑,115.88333333333334,37.8,NiqiA
54704,河北,冀州,115.56666666666668,37.51666666666667,qllqX
54705,河北,南宫,115.38333333333334,37.36666666666667,QDdHX
54706,河北,清河,115.66666666666669,37.08333333333333,zUBhk
54707,河北,故城,115.98333333333332,37.35,eRflS
54708,河北,枣强,115.73333333333332,37.49999999999999,PZHKx
54709,山东,武城,116.06666666666668,37.23333333333333,tUgxh
54710,河北,阜城,116.16666666666666,37.866666666666674,lOwCw
54711,河北,景县,116.28333333333332,37.7,gMmSA
54712,山东,临邑,116.81666666666666,37.2,OAUlG
54713,河北,东光,116.53333333333332,37.88333333333333,BRTol
54714,山东,德州,116.33333333333334,37.45,polCM
54715,山东,陵城,116.51666666666668,37.31666666666666,egBEZ
54716,山东,宁津,116.8,37.66666666666666,jHmKo
54717,河北,吴桥,116.4,37.63333333333334,MHgRX
54719,河北,南皮,116.68333333333332,38.03333333333334,EtUJU
54722,山东,无棣,117.63333333333333,37.75000000000001,AJubD
54723,山东,阳信,117.56666666666668,37.65,TkSAp
54724,山东,商河,117.13333333333333,37.31666666666666,lirNX
54725,山东,惠民,117.53333333333332,37.49999999999999,jiJzG
54726,山东,乐陵,117.18333333333334,37.7,HwJwn
54727,山东,章丘,117.55,36.68333333333333,vnSqi
54728,山东,庆云,117.35,37.766666666666666,UhSnJ
54729,山东,高青,117.86666666666666,37.16666666666667,rOruH
54734,山东,滨州,118.0,37.35,penbZ
54736,山东,东营,118.66666666666669,37.43333333333333,CHtLx
54744,山东,垦利,118.55,37.583333333333336,JdGrX
54749,山东,莱州,119.95,37.18333333333333,CxoVZ
54751,山东,长岛,120.73333333333332,37.93333333333334,OxxPJ
54752,山东,蓬莱,120.76666666666664,37.8,olEzI
54753,山东,龙口,120.33333333333334,37.63333333333334,hzXej
54755,山东,招远,120.38333333333334,37.333333333333336,xwQxT
54759,山东,栖霞,120.85,37.31666666666666,OXjTR
54764,山东,福山,121.23333333333332,37.48333333333333,xRWQS
54765,山东,烟台,121.43333333333334,37.48333333333333,qRqdU
54776,山东,成山头,122.7,37.400000000000006,oFjTZ
54777,山东,文登,122.06666666666668,37.2,hfNKh
54800,河北,威县,115.25,37.0,LzLae
54801,河北,临西,115.48333333333336,36.85,quDcn
54802,山东,临清,115.73333333333332,36.81666666666667,TZrqQ
54804,河北,大名,115.18333333333334,36.3,ylLRu
54806,山东,聊城,115.96666666666668,36.41666666666666,XXeBL
54807,山东,阳谷,115.76666666666664,36.150000000000006,QlEwu
54808,山东,莘县,115.63333333333333,36.23333333333333,WsywS
54809,河北,馆陶,115.28333333333332,36.55,cAOkd
54812,山东,齐河,116.71666666666668,36.73333333333333,nejXA
54814,山东,茌平,116.25,36.53333333333333,JuJJS
54815,山东,东阿,116.26666666666668,36.383333333333326,LGYXk
54816,山东,长清,116.8,36.51666666666667,wpvMw
54817,河南,台前,115.86666666666666,35.98333333333334,gpsQp
54818,山东,平阴,116.41666666666669,36.25,CGpgS
54819,山东,肥城,116.8,36.18333333333333,totaD
54820,河北,邱县,115.2,36.81666666666667,uEdAG
54821,山东,济阳,117.2,37.0,pGgRb
54822,山东,邹平,117.73333333333332,36.866666666666674,CjTiK
54823,山东,济南,117.0,36.6,VITKz
54824,山东,淄川,117.95,36.63333333333334,kigWn
54825,山东,博山,117.85,36.51666666666667,cXuJU
54827,山东,泰安,117.15,36.16666666666667,zUeIF
54828,山东,莱芜,117.68333333333332,36.23333333333333,KNtvj
54829,山东,周村,117.86666666666666,36.766666666666666,yuEhv
54830,山东,淄博,117.93333333333334,36.81666666666667,BGfNv
54831,山东,青州,118.5,36.65,OxxJw
54832,山东,寿光,118.8,36.866666666666674,QaFTJ
54833,山东,桓台,118.08333333333331,36.96666666666666,dZBBz
54834,山东,临淄,118.28333333333332,36.866666666666674,EfLlJ
54835,山东,临朐,118.56666666666668,36.46666666666667,jUPiO
54836,山东,沂源,118.16666666666666,36.18333333333333,EOZlC
54837,山东,昌乐,118.83333333333331,36.68333333333333,HyQcY
54841,山东,昌邑,119.41666666666669,36.866666666666674,RbeQd
54842,山东,平度,120.0,36.78333333333333,LNoOo
54843,山东,潍坊,119.2,36.75000000000001,hQrpa
54844,山东,安丘,119.18333333333334,36.41666666666666,pBWdT
54846,山东,高密,119.73333333333332,36.383333333333326,UOmID
54848,山东,诸城,119.41666666666669,35.98333333333334,QOccb
54849,山东,胶州,120.03333333333332,36.21666666666667,QZdFI
54851,山东,莱西,120.56666666666668,36.9,TFySn
54852,山东,莱阳,120.73333333333332,36.96666666666666,qTVLu
54853,山东,崂山,120.51666666666668,36.13333333333333,KtsaK
54855,山东,即墨,120.38333333333334,36.400000000000006,qtBFp
54857,山东,青岛,120.33333333333334,36.06666666666666,Jrsbf
54861,山东,乳山,121.53333333333332,36.93333333333334,yTEhW
54863,山东,海阳,121.18333333333334,36.78333333333333,JnxWr
54871,山东,石岛,122.48333333333336,36.93333333333334,tQKIy
54900,河南,濮阳,115.01666666666668,35.7,XbbBI
54901,河南,南乐,115.16666666666666,36.08333333333333,iJyTs
54902,河南,清丰,115.15,35.95,pRxQj
54903,河南,范县,115.48333333333336,35.849999999999994,pGxSD
54904,山东,鄄城,115.51666666666668,35.583333333333336,XjGVI
54905,山东,郓城,115.93333333333334,35.583333333333336,tisSF
54906,山东,菏泽,115.41666666666669,35.25,MGAnB
54907,山东,鱼台,116.65,34.98333333333334,OSlCB
54908,山东,东明,115.1,35.26666666666666,bxfmq
54909,山东,定陶,115.51666666666668,35.08333333333333,lvUtm
54910,山东,梁山,116.05,35.81666666666667,XjiXe
54911,山东,东平,116.4,35.93333333333334,RjKIP
54912,山东,汶上,116.5,35.766666666666666,bkOgY
54913,山东,宁阳,116.81666666666666,35.75000000000001,XwLyl
54914,山东,巨野,116.08333333333331,35.416666666666664,vcePU
54915,山东,济宁,116.6,35.43333333333333,Jmcsg
54916,山东,兖州,116.85,35.56666666666667,MCzGo
54917,山东,金乡,116.33333333333334,35.13333333333333,yMtZS
54918,山东,曲阜,116.96666666666668,35.6,IzpcI
54919,山东,邹城,116.98333333333332,35.383333333333326,oOSNx
54920,山东,泗水,117.28333333333332,35.65,hCYEk
54921,山东,嘉祥,116.33333333333334,35.416666666666664,QeBBO
54922,山东,新泰,117.75,35.866666666666674,iTSlT
54923,山东,蒙阴,117.93333333333334,35.71666666666667,FEzHg
54925,山东,平邑,117.68333333333332,35.49999999999999,WxWXe
54927,山东,滕州,117.2,35.1,rTNhe
54929,山东,费县,117.96666666666668,35.26666666666666,lIbva
54932,山东,沂水,118.65,35.766666666666666,mxDTK
54935,山东,沂南,118.43333333333334,35.53333333333333,zlfuA
54936,山东,莒县,118.83333333333331,35.56666666666667,qovBP
54938,山东,临沂,118.41666666666669,35.25,aGpFP
54939,山东,莒南,118.81666666666666,35.16666666666667,Daeda
54940,山东,五莲,119.2,35.75000000000001,xpnot
54943,山东,黄岛,120.0,35.88333333333333,KlJLj
54945,山东,日照,119.55,35.46666666666667,GoJQw
55228,西藏,狮泉河,80.08333333333333,32.49999999999999,vhADj
55248,西藏,改则,84.41666666666667,32.150000000000006,UYYNe
55299,西藏,那曲,92.06666666666668,31.48333333333333,aDeyn
55437,西藏,普兰,81.25000000000001,30.28333333333333,gHMZS
55493,西藏,当雄,91.1,30.48333333333333,fXROy
55569,西藏,拉孜,87.6,29.083333333333336,PXSQe
55572,西藏,南木林,89.10000000000001,29.683333333333334,PTWfQ
55593,西藏,墨竹工卡,91.73333333333332,29.85,aqFzl
55597,西藏,琼结,91.68333333333332,29.03333333333333,QIcAs
55598,西藏,泽当,91.76666666666664,29.266666666666666,BiGFZ
55655,西藏,聂拉木,85.96666666666667,28.183333333333334,Gnhsh
55664,西藏,定日,87.08333333333333,28.633333333333333,RyXCB
55680,西藏,江孜,89.6,28.916666666666668,QDuTR
56016,青海,治多,95.61666666666667,33.849999999999994,tlZCx
56018,青海,杂多,95.28333333333332,32.88333333333333,DQDqH
56021,青海,曲麻莱,95.8,34.11666666666667,hbAvz
56029,青海,玉树,96.96666666666668,33.0,MDlNL
56033,青海,玛多,98.21666666666664,34.916666666666664,UbRfU
56034,青海,清水河,97.13333333333333,33.8,kdzjw
56038,四川,石渠,98.1,32.98333333333334,ylJwh
56043,青海,玛沁,100.23333333333332,34.483333333333334,hHWpg
56045,青海,甘德,99.9,33.96666666666666,dyLzr
56046,青海,达日,99.65,33.75000000000001,zhIdf
56067,青海,久治,101.48333333333336,33.43333333333333,VlYyh
56071,甘肃,碌曲,102.5,34.6,sUmbw
56074,甘肃,玛曲,102.08333333333331,34.0,CouTD
56079,四川,若尔盖,102.96666666666668,33.583333333333336,PwnmG
56080,甘肃,合作,102.9,35.0,eLDNl
56081,甘肃,临潭,103.35,34.7,mRFLX
56082,甘肃,卓尼,103.5,34.583333333333336,SSAdx
56084,甘肃,迭部,103.23333333333332,34.06666666666666,ieEXg
56091,甘肃,漳县,104.46666666666668,34.849999999999994,oMLOo
56092,甘肃,陇西,104.65,35.0,IcnHv
56093,甘肃,岷县,104.01666666666668,34.43333333333333,KKIqy
56094,甘肃,舟曲,104.36666666666666,33.78333333333333,vfKZw
56095,甘肃,宕昌,104.38333333333334,34.03333333333334,HoerP
56096,甘肃,武都,104.91666666666666,33.400000000000006,MyfIx
56097,四川,九寨沟,104.25,33.26666666666666,YZuzT
56116,西藏,丁青,95.6,31.416666666666668,pwraz
56125,青海,囊谦,96.46666666666668,32.2,pcEfr
56128,西藏,类乌齐,96.6,31.216666666666665,cnvAw
56137,西藏,昌都,97.16666666666666,31.15,FKHOa
56144,四川,德格,98.58333333333331,31.8,BLtuX
56146,四川,甘孜,100.0,31.616666666666667,EvJZp
56147,四川,白玉,98.83333333333331,31.216666666666665,BSGFT
56151,青海,班玛,100.75,32.93333333333334,PTXCN
56152,四川,色达,100.33333333333334,32.28333333333334,jWXIj
56158,四川,炉霍,100.66666666666669,31.4,wazHg
56164,四川,壤塘,100.96666666666668,32.26666666666666,zXmXb
56167,四川,道孚,101.11666666666666,30.98333333333333,ISnyf
56168,四川,金川,102.06666666666668,31.48333333333333,ngpCL
56171,四川,阿坝,101.7,32.9,ujnor
56172,四川,马尔康,102.23333333333332,31.9,FNPwO
56173,四川,红原,102.55,32.8,sCzWb
56178,四川,小金,102.35,31.0,ofevQ
56180,四川,茂县,103.85,31.683333333333334,TgyZk
56181,四川,崇州,103.7,30.683333333333334,VPihc
56182,四川,松潘,103.6,32.666666666666664,niBgS
56183,四川,汶川,103.61666666666667,31.5,TSnaG
56184,四川,理县,103.16666666666666,31.433333333333337,xYIdl
56185,四川,黑水,102.98333333333332,32.08333333333333,laiax
56186,四川,绵竹,104.2,31.33333333333333,YxJmk
56187,四川,温江,103.86666666666666,30.75,xrRlZ
56188,四川,都江堰,103.66666666666669,31.0,GrSbA
56189,四川,彭州,103.93333333333334,30.98333333333333,KKktC
56192,甘肃,文县,104.66666666666669,32.95,bPRTE
56197,四川,什邡,104.16666666666666,31.15,AKEUu
56199,四川,中江,104.68333333333332,31.03333333333333,QjPxI
56223,西藏,洛隆,95.83333333333331,30.75,nIxnv
56227,西藏,波密,95.76666666666664,29.866666666666667,nAOVR
56228,西藏,八宿,96.91666666666666,30.05,TePqj
56247,四川,巴塘,99.1,30.0,QYPTJ
56251,四川,新龙,100.31666666666666,30.93333333333333,wbJUU
56257,四川,理塘,100.26666666666668,30.0,AJBNE
56263,四川,丹巴,101.88333333333334,30.883333333333336,TgXGK
56267,四川,雅江,101.01666666666668,30.03333333333333,ifYYN
56273,四川,宝兴,102.81666666666666,30.383333333333333,fbWMU
56276,四川,新津,103.81666666666666,30.45,NZCjp
56278,四川,天全,102.76666666666664,30.066666666666663,hcVXJ
56279,四川,芦山,102.95,30.166666666666668,LiKdk
56280,四川,名山,103.11666666666666,30.083333333333336,FdPbr
56281,四川,蒲江,103.5,30.183333333333334,VpUpp
56284,四川,邛崃,103.43333333333334,30.45,EVoup
56285,四川,大邑,103.46666666666668,30.566666666666663,HUYio
56286,四川,龙泉驿,104.26666666666668,30.616666666666667,mqsMW
56288,四川,双流,103.91666666666666,30.583333333333336,grFhZ
56289,四川,彭山,103.86666666666666,30.200000000000003,sMDUa
56290,四川,新都,104.18333333333334,30.78333333333333,XxQIS
56296,四川,金堂,104.43333333333334,30.816666666666663,udKik
56297,四川,仁寿,104.15,30.01666666666667,PEnFX
56298,四川,资阳,104.6,30.13333333333333,AVVPj
56312,西藏,林芝,94.33333333333334,29.666666666666664,ulvCs
56317,西藏,米林,94.21666666666664,29.216666666666665,eQtyv
56331,西藏,左贡,97.83333333333331,29.666666666666664,zGZrq
